0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570.0055,1318.441,2349.514,4433.51,6864.969,8524.117,59.64112,0.006130118,0.004038611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.413135e+07,1.188646e+08,1.48621e+08,1.66159e+08,1.688733e+08,1.281219e+08,1.197428e+07,31603.09,13022.44,0.01102404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4462406,-3668839,8990813,4.099134e+07,9.705928e+07,1.797619e+08,2.38726e+08,2.001248e+08,5.905547e+07,23453.89,0.0117549,0.001145408,0.004933933,0.0003817479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.504205e-05,0.0001192294,0.0001021775,-937347,3407734,3.843736e+07,1.511037e+08,2.907887e+08,2.802231e+08,6.422767e+07,14919.58,0.8685805,0.04108196,-1.712684e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001485394,-5.902374e-06,3.943289e-05,9.60083e-05,0.0005668174,-681116.1,2.597779e+07,1.973229e+08,3.879202e+08,2.290012e+08,2.085722e+07,1482.884,0.06936304,4.871247e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.002784e-05,3.486361e-06,3.261951e-05,0.02107182,1.043717,0.9663568,-117902.4,7.495499e+07,3.615232e+08,3.53601e+08,7.438492e+07,11712.92,1.747364,0.0002200677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01210601,6.609932e-08,2.862378e-06,-0.0002457435,0.2081066,1.210188,0.4944075,-2180194,3.258893e+08,4.16234e+08,1.1489e+08,35389.65,4.501233,0.0004667805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03236108,2.742394e-07,-1.481434e-06,-0.003934077,0.2173287,0.682843,0.7706419,0.230837,2.674855e+08,4.51228e+08,1.449774e+08,3248328,919.9387,0.1854233,3.080543e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00925286,0.0001189766,-1.911127e-08,2.541332e-07,0.04010028,0.6653807,0.7940915,0.5174632,2.173209e+08,4.772695e+08,1.729238e+08,7066550,2418.892,0.6443555,0.0001316618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007973347,9.867945e-05,8.419707e-08,0.0132298,0.05299703,0.2834865,0.6764051,0.5304183,1.562898e+08,4.931021e+08,2.046949e+08,1.143957e+07,4594.635,1.492864,0.0003651114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01003661,0.0001351229,1.070121e-07,-0.0007439654,0.006412418,0.2502121,0.682344,0.6684613,1.526778e+08,4.934249e+08,2.324653e+08,1.706825e+07,7924.392,3.030335,0.0008435047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01195309,0.0002294144,0.005275913,1.239615e-07,2.821628e-05,0.09157886,0.4410015,0.6729288,7.640865e+07,5.143967e+08,2.64392e+08,2.466018e+07,13095.8,5.904286,0.002025956,5.333984e-05,0,0,1.915072e-06,7.006292e-07,3.846615e-07,4.477478e-08,0,0,0,0,0,0,0,0,0,0,0,0
0.009127432,0.0002542985,-0.0002966458,1.337905e-07,-0.0004775451,0.07473027,0.4377431,0.6969244,9297984,5.211562e+08,2.97535e+08,3.375533e+07,20028.24,10.47734,0.04638131,0.0005797792,0,1.239725e-07,1.887783e-05,7.797404e-06,3.599832e-06,8.018826e-07,1.002616e-07,2.844315e-08,1.162154e-08,2.32574e-09,0,2.841046e-10,1.708428e-10,0,0,0,0,0
0.02209697,0.0001384203,0.005374949,1.038371e-07,2.234523e-07,0.01291891,0.2336108,0.5937865,0.1357994,5.04655e+08,3.300296e+08,4.40538e+07,29101.44,17.49149,0.05470486,0.0009939359,3.214898e-05,4.058007e-06,0.0001034725,5.032586e-05,2.184383e-05,5.050737e-06,6.56798e-07,1.454555e-07,5.844354e-08,1.85547e-08,4.87211e-09,2.91377e-09,1.55283e-09,3.353733e-10,0,0,0,0
0.006073169,0.000467605,-0.0003022414,1.18105e-07,2.362989e-07,0.01077774,0.2391773,0.5954547,0.4285301,4.641661e+08,3.615407e+08,5.526196e+07,39705.61,27.0133,0.4023884,0.02257476,0.0007361041,5.59175e-05,0.0003989398,0.0002708485,0.0001139269,2.649286e-05,3.943725e-06,5.227173e-07,1.82981e-07,6.936644e-08,2.088376e-08,1.039474e-08,5.303871e-09,1.4282e-09,1.238094e-10,0,0,0
0.0007408012,0.000214768,0.007459827,1.161201e-07,2.730851e-07,0.002824207,0.09706959,0.4152831,0.6248562,4.193312e+08,3.916338e+08,6.801869e+07,67602.06,53.68102,0.4646186,0.02359438,0.001009365,0.0008316513,0.001290185,0.001021687,0.0003465288,6.453998e-05,1.159027e-05,2.189537e-06,5.515549e-07,2.342434e-07,7.446297e-08,3.397576e-08,1.667136e-08,4.741219e-09,7.021913e-10,0,0,0
-0.000217848,0.000298632,0.006865393,1.697777e-07,2.243006e-07,0.002297311,0.1022299,0.4206363,0.6560522,3.74297e+08,4.190899e+08,7.98968e+07,1629274,10887.05,31.175,0.2802837,0.008032102,0.004018903,0.005782972,0.003031447,0.0008472875,0.0001434676,2.06165e-05,5.738885e-06,1.789549e-06,7.117653e-07,2.50923e-07,1.071175e-07,5.162686e-08,1.627183e-08,3.091784e-09,1.854546e-10,0,0
